Stock Code;Bar Code;Stock Description;Retail Price Incl.;Count
11673;;ZEL GLASS & TILE CUTTER + OIL;R 93.00;
11674;;T/L GLASS CUTTER 6 WHEEL;R 23.70;
11676;;ZEL HAND SAW 550MM;R 104.20;
11678;;T/L MITRE BOX & SAW 550MM;R 254.50;
11680;;WOODOC 35 MERANTI 500ML;R 105.00;
11683;;WEBCO PLIERS LONG NOSE 160MM;R 65.90;
11685;6005721025824;RUW PLIER 250MM GRIP ROUND HM;R 139.00;
11686;6005721098484;RUW PLIER SET 3PCS PROF.;R 533.00;
11689;;T/L MINI MULTI-TOOL PLIER 6 IN;R 101.00;
11690;;HAMMER CLUB 1KG W/HND WEBCO;R 140.30;
11691;;WEBCO HAMMER CLUB 1KG F/G/H;R 124.40;
11692;;WEBCO HAMMER CLUB 2KG F/G/H;R 150.80;
11693;6005721102242;RUW MALLET RUBBER 500G;R 90.00;
11695;6005721004188;RUW PLIER 250MM GRIP STRAIG PR;R 225.50;
11699;;T/L MULTI-TOOL HAMMER 9 FUNCT.;R 161.00;
11724;;L/C CABLE TIE BLACK 3.5X148;R 28.00;
11725;;DEK QD MEDIUM BASE 1LT;R 164.50;
11727;;L/C HALOGEN Q1 TUBE 150W 78MM;R 14.50;
11730;;ELECT BLANK COVER 100X100 C/T;R 26.90;
11732;;MTS ELEC WALL BOX 80X2X4;R 6.40;
11737;;PLIER 115MM MINI COMBINATION Z;R 31.60;
11738;;PLIER 115MM MINI LONGNOSE ZEL;R 37.40;
11743;;NAA DARK MAHOGANY P/S 20LT;R 706.90;
11746;;NAA MAHOGONY PENETRATING 20LT;R 1,220.00;
11762;6005721019779;RUW 8.5MM IND/CON DRILLBIT;R 40.00;
11768;;ALN OUTDOOR BRAID 10MMX15M;R 66.00;
11780;;GRIPPON 1LT;R 45.00;
11786;;MTS BLADE DIAM SEGMENTED 230MM;R 230.00;
11794;;PT PLUG TIMER 24HR 16A 230V;R 72.00;
11797;;MAK ANGLE GRINDER;R 1,152.70;
11799;;MAK DRILL HP1640;R 1,506.70;
11800;;MAK JIGSAW 4329K;R 1,315.00;
11802;;MAK ANGLE GRINDER;R 3,619.00;
11807;;PROSTRUCT AGGREGATE 500GR;R 6.00;
11810;6003064001727;DURAM DURAMESH (200MMX2M);R 15.00;
11811;6008558025135;DEK COL MAROON XBPM 1LT;R 811.50;
11817;;SPRAYGUN BAFFLE PLASTIC;R 46.20;
11818;;SICKLE POLY HANDLE 390M;R 91.50;
11822;;CC SCUMBLE GLAZE;R 36.50;
11824;;PT HAMMER CLAW F/G 500GR;R 101.35;
11825;;PT HAMMER CLUB F/G 1KG;R 70.20;
11826;;HAMMER CLUB ACCENT 1.8KG F/G;R 145.90;
11827;;BRUSH - BANNISTER 91001;R 19.50;
11836;6005721029563;RUW 6X400M CON/LONG DRILLBIT;R 152.50;
11837;6005721091072;RUW 6MM GLASS DRILLBIT;R 67.50;
11838;;RUW 12M ARROW GLASS DRILLLBIT;R 34.60;
11840;;C/S W/L MATT BLACK 20LT;R 1,021.00;
11841;6008558025104;DEK COL PTHALO GREEN XBPD 1LT;R 580.50;
11842;;SPRAYGUN S770 CUP GASKET;R 25.40;
11844;;MAK ORBITAL SANDER - BO3710;R 1,081.00;
11846;;SPRAYGUN S770 FLUID NOZZLE;R 407.90;
11847;;SPRAYGUN S770 FLUID NEEDLE;R 187.80;
11848;;SPRAYGUN S770 NEEDLE PACKING;R 24.70;
11850;;SPRAYGUN S770 AIR VALVE;R 184.70;
11851;;SCRAPER - PROF COMB MARSHAL;R 29.60;
11852;;SCRAPER - SHAVEHOOK TRIANGULAR;R 35.00;
11853;;M/M AIR DUSTER GUN DG-10-1;R 72.00;
11857;6003789133598;BROOM - SOFT WOOD/HNDLE F13359;R 110.50;
11867;;MOULDING - PINE Z12;R 26.00;
11871;;MAK ANGLE GRINDER - 9557HNG;R 1,137.00;
11872;;PT HACKSAW TUBULAR 300MM;R 29.50;
11883;;PT SPADE NO2 LASHER;R 144.10;
11884;;PT GARDEN TOOL HOLDER 5PCE MUL;R 37.00;
11885;;ZEL GLUE GUN 60W;R 82.10;
11893;;RACO TAP ADAPTOR RUBBER 55233C;R 48.00;
11895;;PT HAMMER CLAW 500GR;R 124.10;
11896;;WEBCO NON-ADJ PLUMB BOB 500GR;R 237.80;
11898;;PT LEVEL LINE STANLEY 75MM;R 15.00;
11899;;WEBCO TAPE - 10MT F/GLASS;R 64.80;
11910;6004709172000;SIKA SEALOFLEX PRO GREY 5LT;R 365.00;
11912;;ELECT HALOGEN 12V 50W DIACHRO;R 20.20;
11923;;KK BRASS NUMBERS 50MM;R 25.00;
11924;;MAT - DIRT TRAPPER 600X400MM;R 212.00;
11925;;SPRAYGUN MESH 200;R 91.45;
11934;;WOODOC 45 1LT;R 105.00;
11935;;WOODOC 45 5LT;R 419.00;
11937;;DEK TRADE L/S LT GREY 20LT;R 1,349.00;
11942;;T/L FLOAT PLASTERING 280MM;R 24.70;
11944;;ZEL CHISEL WOOD MAR PROF 06MM;R 57.00;
11945;;DISC REINFORCED 350/3.2/25;R 82.00;
11946;6005721018949;RUW 11M METAL INDUST DRILLBIT;R 115.50;
11982;;WOODOC 25 MATT 5LT;R 671.00;
11983;;WOODOC 25 MATT 1LT;R 183.00;
11987;;BRUSH - RENOVATOR ELIPSE 140MM;R 117.85;
11992;600317300512;H/R HAMMERED LIGHT BLUE 1LT;R 263.50;
11994;;STAFF - COCA-COLA 340ML;R 6.80;
11995;;STAFF - VALPRE SPRING WATER 50;R 6.20;
11996;;STAFF - APPLE/PEARTISER 340ML;R 9.30;
11997;;STAFF - POWERADE 500ML;R 8.80;
1200;;T/L TAPE MEASURE 7.5M ERGONOM;R 54.70;
12001;;WEBCO BRICK BOLSTER 75X175MM;R 95.90;
12002;6004765191151;BRUSH - ENSIGN ANGLED 38MM;R 41.00;
12003;6004765191205;BRUSH - ENSIGN ANGLED 50MM;R 55.50;
12007;;CLEARANCE STOCK;R 90.00;
1201;;DX TRADE F/COTE DK SEA GREY 1L;R 137.60;
12030;;DEK TRADE L/S SEED PEARL 20LT;R 1,349.00;
12031;;DEK TRADE L/S CABALLERO 20LT;R 1,349.00;
12033;;SPRAYGUN S106 FLUID NEEDLE;R 187.80;
12040;;RUW 1.2M METAL INDUST DRILLBIT;R 15.90;
12045;;MAT - DIRT TRAPPER 750X450MM;R 297.30;
12046;;PT SANDING BLOCK RUBBER 125X68;R 18.00;
12047;;T/L RACHET SPRING CLAMP 5INCH;R 18.20;
1205;;T/L SCRAPER 5IN1 DELUXE;R 18.20;
12050;;PT GLOVES F/LINED H/H 10143Y-M;R 11.00;
12059;;BASE ONLY - WALL/ALL PASTEL 20;R 1,807.10;
12060;;KK BB150 CPNCD C/P NECK B/BOLT;R 36.50;
12063;;KK CASEMENT FASTENER & MORT/PL;R 100.70;
12064;;KK CASEMENT FASTENER WINDOW CF;R 109.00;
12068;;BASE ONLY - ACRYDEK PASTEL 20L;R 1,135.00;
12069;;BASE ONLY - ACRYDEK PASTEL 5LT;R 287.00;
1207;;T/L MINI STAINLESS STEEL KNIFE;R 108.00;
12070;;BASE ONLY - ACRYDEK PASTEL 1LT;R 77.50;
12071;;BASE ONLY - ACRYDEK DEEP 20LT;R 978.00;
12073;;BASE ONLY - ACRYDEK DEEP 5LT;R 255.00;
12074;;BASE ONLY - ACRYDEK DEEP 1LT;R 68.00;
12075;;BASE ONLY - ACRYDEK TRANS 20LT;R 814.00;
12076;;BASE ONLY - ACRYDEK TRANS 5LT;R 230.00;
12077;;BASE ONLY - ACRYDEK TRANS 1LT;R 59.50;
12078;;BASE ONLY - S/GLOSS PASTEL 5LT;R 411.00;
12079;;BASE ONLY - S/GLOSS PASTEL 1LT;R 114.00;
1208;;DX TRADE F/COTE C O GREEN 500M;R 19.90;
12080;;BASE ONLY - S/GLOSS DEEP 5LT;R 359.00;
12081;;BASE ONLY - S/GLOSS DEEP 1LT;R 104.00;
12082;;BASE ONLY - S/GLOSS TRANS 5LT;R 333.50;
12083;;BASE ONLY - S/GLOSS TRANS 1LT;R 99.00;
12084;;BASE ONLY - GLS PASTEL 20LT;R 1,465.00;
12085;;BASE ONLY - GLS PASTEL 5LT;R 375.00;
12086;;BASE ONLY - GLS PASTEL 1LT;R 103.00;
12087;;BASE ONLY - GLS DEEP 20LT;R 1,251.00;
12088;;BASE ONLY - GLS DEEP 5LT;R 337.50;
12089;;BASE ONLY - GLS DEEP 1LT;R 92.00;
1209;;ELECT 3 LEVER SW 50X100;R 47.30;
12090;;BASE ONLY - GLS TRANS 20LT;R 1,146.00;
12091;;BASE ONLY - GLS TRANS 5LT;R 312.00;
12092;;BASE ONLY - GLS TRANS 1LT;R 87.00;
12093;;BASE ONLY - ULTRADEK PASTEL 20;R 1,531.00;
12094;;BASE ONLY - ULTRADEK PASTEL 5L;R 397.00;
12095;;BASE ONLY - ULTRADEK PASTEL 1L;R 114.00;
12096;;BASE ONLY - ULTRADEK DEEP 20LT;R 1,333.00;
12097;;BASE ONLY - ULTRADEK DEEP 5LT;R 386.00;
12098;;BASE ONLY - ULTRADEK DEEP 1LT;R 103.00;
12099;;BASE ONLY - ULTRADEK TRANS 20L;R 1,236.00;
1210;020066133221;RUSTO -  REFLECTIVE 340GR;R 184.00;
12100;;BASE ONLY - ULTRADEK TRANS 5LT;R 363.00;
12101;;BASE ONLY - ULTRADEK TRANS 1LT;R 99.00;
12102;;BASE ONLY - EGGSHELL PASTEL 5L;R 456.00;
12103;;BASE ONLY - EGGSHELL PASTEL 1L;R 120.00;
12104;;BASE ONLY - EGGSHELL DEEP 5LT;R 381.90;
12105;;BASE ONLY - EGGSHELL DEEP 1LT;R 103.80;
12106;;BASE ONLY - EGGSHELL TRANS 5LT;R 351.20;
12107;;BASE ONLY - EGGSHELL TRANS 1LT;R 98.10;
12108;;BASE ONLY - S/MAGIC PASTEL 5LT;R 492.00;
12109;;BASE ONLY - S/MAGIC PASTEL 1LT;R 143.00;
12110;;BASE ONLY - S/MAGIC DEEP 5LT;R 439.00;
12111;;BASE ONLY - S/MAGIC DEEP 1LT;R 132.00;
12112;;BASE ONLY - S/MAGIC TRANS 5LT;R 414.00;
12113;;BASE ONLY - S/MAGIC TRANS 1LT;R 128.00;
12114;;BASE ONLY - LOW SHN PASTEL 20L;R 1,290.00;
12115;;BASE ONLY - LOW SHN PASTEL 5LT;R 330.00;
12116;;BASE ONLY - LOW SHN DEEP 20LT;R 1,076.00;
12117;;BASE ONLY - LOW SHN DEEP 5LT;R 277.00;
12118;;BASE ONLY - LOW SHN TRANS 20LT;R 972.00;
12119;;BASE ONLY - LOW SHN TRANS 5LT;R 252.00;
12120;;BASE ONLY - SUP/MATT PASTEL 20;R 1,074.00;
12121;;BASE ONLY - SUP/MATT PASTEL 5L;R 277.00;
12122;;BASE ONLY - SUP/MATT DEEP 20LT;R 895.00;
12123;;BASE ONLY - SUP/MATT DEEP 5LT;R 223.00;
12124;;BASE ONLY - SUP/MATT TRANS 20L;R 790.00;
12125;;BASE ONLY - SUP/MATT TRANS 5LT;R 197.00;
12126;;I/T PLASTERFIX 310ML;R 50.00;
12127;;I/T PLASTERFIX 1.5KG;R 77.50;
12128;;I/T PLASTERFIX 4KG;R 155.00;
12129;;I/T DRYWALL SKIM 4KG;R 77.55;
1213;;TAP CONNECTOR 1/2 TO 3/4 EFEKT;R 13.40;
12130;;I/T DRYWALL SKIM 18KG;R 254.50;
12131;;I/T PLASTERSKIM 1.5KG;R 70.50;
12132;;I/T PLASTERSKIM 4KG;R 145.00;
12133;;I/T PLASTERSKIM 18KG;R 584.00;
12134;;I/T PLASTERSKIM 35KG;R 1,030.00;
12137;;SUNLIGHT LIQUID 750ML;R 40.00;
1214;6005721098200;RUW SAND BELT 3PK 75X457X40GT;R 53.50;
12147;;MAK DRILL HP2050;R 2,153.10;
12158;;MAK DRILL 3 DRAWER - 8281 RUTH;R 2,922.60;
12195;;DEK QD REEDS GREEN 20LT;R 1,190.00;
12196;;DEK QD REEDS GREY 20LT;R 1,100.00;
1220;600572102762;RUW 19M WOOD FLAT DRILLBIT;R 34.00;
1222;6005721098378;RUW SAND BELT 3PK 100X610X100G;R 78.00;
1223;;JM W/B DIPPING GREEN 25LT;R 522.00;
12254;;BASE ONLY - WALL/ALL PASTEL 5L;R 411.50;
12255;;BASE ONLY - WALL/ALL PASTEL 1L;R 127.00;
12256;;BASE ONLY - WALL/ALL DEEP 20LT;R 1,604.60;
12257;;BASE ONLY - WALL/ALL DEEP 5LT;R 439.00;
12258;;BASE ONLY - WALL/ALL DEEP 1LT;R 119.20;
12259;;BASE ONLY - WALL/ALL TRANS 20L;R 1,498.40;
12260;;BASE ONLY - WALL/ALL TRANS 5LT;R 411.50;
12261;;BASE ONLY - WALL/ALL TRANS 1LT;R 114.00;
12262;;BASE ONLY - WALL/ALL YELLOW 5L;R 558.00;
12264;;BASE ONLY - MICATEX PASTEL 20L;R 1,159.50;
12265;;BASE ONLY - MICATEX PASTEL 5LT;R 329.00;
12266;;BASE ONLY - MICATEX DEEP 20LT;R 1,098.00;
12267;;BASE ONLY - MICATEX DEEP 5LT;R 296.50;
12268;;BASE ONLY - MICATEX TRANS 20L;R 1,029.00;
12269;;BASE ONLY - MICATEX TRANS 5LT;R 279.50;
1227;020066123802;RUSTO PLASTIC PRIMER - WHTE 340G;R 134.50;
12270;;BASE ONLY - D/VELVET PASTEL 20;R 1,802.00;
12271;;BASE ONLY - D/VELVET PASTEL 5L;R 513.00;
12272;;BASE ONLY - D/VELVET PASTEL 1L;R 137.50;
12273;;BASE ONLY - D/VELVET DEEP 20LT;R 1,599.50;
12274;;BASE ONLY - D/VELVET DEEP 5LT;R 458.00;
12275;;BASE ONLY - D/VELVET DEEP 1LT;R 126.50;
12277;;BASE ONLY - D/VELVET TRANS 5LT;R 429.50;
12278;;BASE ONLY - D/VELVET TRANS 1L;R 121.00;
12279;;BASE ONLY - D/VELVET YELLOW 5L;R 586.50;
1228;020066788186;RUSTO APPLIANCE  WHITE 340G;R 133.50;
12280;;BASE ONLY - D/VELVET YELLOW 1L;R 146.00;
12281;;BASE ONLY - CASHMERE PASTEL 20;R 1,802.00;
12282;;BASE ONLY - CASHMERE PASTEL 5L;R 513.00;
12283;;BASE ONLY - CASHMERE PASTEL 1L;R 137.50;
12284;;BASE ONLY - CASHMERE DEEP 20LT;R 1,599.50;
12285;;BASE ONLY - CASHMERE DEEP 5LT;R 458.00;
12286;;BASE ONLY - CASHMERE DEEP 1LT;R 126.50;
12287;;BASE ONLY - CASHMERE TRANS 20L;R 1,599.50;
12288;;BASE ONLY - CASHMERE TRANS 5LT;R 429.50;
12289;;BASE ONLY - CASHMERE TRANS 1LT;R 121.00;
12290;;BASE ONLY - POLVIN PASTEL 20LT;R 1,100.00;
12291;;BASE ONLY - POLVIN PASTEL 5LT;R 316.00;
12292;;BASE ONLY - POLVIN PASTEL 1LT;R 90.50;
12293;;BASE ONLY - POLVIN DEEP 20LT;R 963.00;
12294;;BASE ONLY - POLVIN DEEP 5LT;R 279.50;
12295;;BASE ONLY - POLVIN DEEP 1LT;R 83.50;
12296;;BASE ONLY - POLVIN TRANS 20LT;R 903.50;
12297;;BASE ONLY - POLVIN TRANS 5LT;R 262.00;
12298;;BASE ONLY - POLVIN TRANS 1LT;R 80.50;
12299;;BASE ONLY - POLVIN YELLOW 5LT;R 357.50;
12301;;BASE ONLY - VELVAGLO PASTEL 5L;R 540.60;
12302;;BASE ONLY - VELVAGLO PASTEL 2L;R 277.30;
12303;;BASE ONLY - VELVAGLO PASTEL 1L;R 155.50;
12304;;BASE ONLY - VELVAGLO DEEP 5LT;R 540.50;
12305;;BASE ONLY - VELVAGLO DEEP 2LT;R 250.40;
12306;;BASE ONLY - VELVAGLO DEEP 1LT;R 142.00;
12307;;BASE ONLY - VELVAGLO TRANS 5LT;R 509.90;
12308;;BASE ONLY - VELVAGLO TRANS 2LT;R 238.30;
12309;;BASE ONLY - VELVAGLO TRANS 1LT;R 136.00;
12312;;BASE ONLY - PL GLOSS PASTEL 20;R 1,677.10;
12313;;BASE ONLY - PL GLOSS PASTEL 5L;R 424.40;
12314;;BASE ONLY - PL GLOSS PASTEL 1L;R 133.00;
12315;;BASE ONLY - PL GLOSS DEEP 20LT;R 1,479.20;
12316;;BASE ONLY - PL GLOSS DEEP 5LT;R 376.90;
12317;;BASE ONLY - PL GLOSS DEEP 1LT;R 121.80;
12319;;BASE ONLY - PL GLOSS TRANS 5LT;R 357.20;
12320;;BASE ONLY - PL GLOSS TRANS 1LT;R 117.40;
12321;;BASE ONLY - PL GLOSS YELLOW 5L;R 515.20;
12322;;BASE ONLY - PL GLOSS YELLOW 1L;R 154.10;
12330;;H/R GALVANISHED PRIMER 5LT;R 432.00;
12332;020066222161;RUSTO GLOW IN THE DARK 283G;R 299.50;
12333;5011867013428;H/R SPECIAL METAL PRIMER 500ML;R 168.50;
12334;5011867013411;H/R SPECIAL METAL PRIMER 250ML;R 94.50;
12346;;PT UTILITY KNIFE RAZOR;R 48.00;
12349;;ZEL BOLT CUTTER 760M TUB HANDL;R 545.50;
12350;;T/L TAPE MEASURE 3MT ERGONOMIC;R 23.70;
12351;;C/S REGENCY PEN. STAIN 20LT;R 711.40;
12352;6003789002016;BRUSH - EVERYMAN 12MM F0201;R 15.50;
12353;6003789002023;BRUSH - EVERYMAN 19MM F0202;R 21.50;
12354;6003789002030;BRUSH - EVERYMAN 25MM F0203;R 28.50;
12355;6003789002047;BRUSH - EVERYMAN 38MM F0204;R 37.50;
12356;6003789002054;BRUSH - EVERYMAN 50MM F0205;R 51.50;
12357;6003789002078;BRUSH - EVERYMAN 75MM F0207;R 86.50;
12358;6003789002085;BRUSH - EVERYMAN 100MM F0208;R 126.00;
12359;;BLACK PLASTIC - 50MIC STD;R 130.00;
12362;;T/L TOOL KIT 7PCE;R 91.20;
12365;6001606010756;PL POLYCELL INT POLYFILLA 12KG;R 236.00;
12382;;ELECT HALOPAR 240V 50W DIACHRO;R 27.10;
12386;;HOSE REELS 30MT - WW;R 545.50;
12391;;UMBRELLA SPIKES USGL;R 64.00;
12394;8008080123949;RUW PROF PZ BIT 2X25;R 9.00;
12395;8008080123956;RUW PROF PH BIT 2X25;R 9.10;
12396;8008080123963;RUW PROF SLOTTED BIT 6X25;R 13.00;
12397;8008080123970;RUW PROF MAGNETIC BIT HOLDER;R 25.40;
12398;6005721099726;RUW DIAMOND BLADE STD 115MM;R 94.50;
12399;;WEBCO DIA SAW BLADE 115MM SEGM;R 38.10;
12400;;WEBCO DIA SAW BLADE 230MM SEGM;R 156.70;
12401;;RUW 1 B 6-22MM SET;R 344.80;
12402;;H/R SMOOTH YELLOW 1LT;R 220.50;
12403;;SPRAYGUN AG SUD/FEED 14001;R 359.50;
12410;;HT RETARDER THINNERS 200LT;R 4,730.00;
12412;;SPRAYON SIGNAL RED 250ML;R 35.90;
12413;;SPRAYON BLACK GLOSS 250ML;R 35.90;
12414;;SPRAYON BLUE MIDNIGHT 250ML;R 35.90;
12415;;MTS SPRAYON B/FILLA/HARD 250ML;R 76.00;
12419;;T/L FLOOR PROTECT PAD SET 117P;R 7.20;
12420;;T/L FLOOR PROTECT PAD SET 133P;R 7.20;
12421;;T/L KNIFE SHARPENER;R 99.00;
12422;;T/L TRADESMAN KNIFE 2 IN 1;R 163.00;
12423;;PT HOSE REEL ADULUS 29340;R 230.30;
12470;;BASE ONLY - G.L.M. PASTEL 1LT;R 103.00;
12471;;BASE ONLY - G.L.M. PASTEL 5LT;R 375.00;
12476;;WEBCO TROWEL NOTCHED 280X115;R 58.40;
12477;;WEBCO TROWEL NOTCHED 280X120;R 75.00;
12478;;D/B SILICONE BRONZE 260ML;R 38.00;
12480;;MTS ELEC ADAPTOR 2X16A L;R 21.90;
12482;6003789053032;LAMBSWOOL REFILL 160MM (A) F5303;R 25.00;
12483;6003789053025;LAMBSWOOL ROLLER 160MM (A) F5302;R 37.50;
12492;;STAPLES 6MM L/D STAN;R 29.70;
12493;;T/L STAPLE GUN H/DUTY;R 162.35;
12494;;ELECT ENERGY SAVING LAMP PL9W;R 19.90;
12496;;T/L COMBINATION SQUARE 300MM;R 100.30;
12497;;T/L HOBBY KNIFE SET 15PC;R 110.00;
12500;;IN1 LACQUER THINNERS 1LT;R 0.00;
12501;;IN2 CLEANING THINNERS 1LT;R 0.00;
12502;;IN2 CLEANING THINNERS 200LT;R 1,659.90;
12503;;IN2 CLEANING THINNERS 25LT;R 287.30;
12504;;IN1 LACQUER THINNERS 200LT;R 2,515.30;
12505;;IN1 LACQUER THINNERS 25LT;R 394.20;
12506;;MG PATINA FG YELLOW 5LT;R 337.50;
12508;;MG BRC PINE 25LT;R 1,958.00;
12509;;DEK TRADE L/S SKIPPERS GREY 20;R 1,349.00;
12510;;LS QD JUPIDEX JD GREEN 1LT;R 92.00;
12511;;LS QD JUPIDEX MIM/YELLOW 1LT;R 76.50;
12512;;LS 2K LMT RAL3005 5LT;R 1,427.50;
12513;;LS 2K LMT RAL6009 5LT;R 962.00;
12514;6004596000981;DURAM NS1 RUSTBUSTER 500ML;R 137.50;
12515;6004596003753;DURAM NUGLO HISTORICAL GREEN 1LT;R 129.00;
12516;;NAA TRAD DARK MAHOGANY 5LT;R 249.00;
12517;;NAA TRAD MAHOGANY 5LT;R 226.00;
12519;;LS FURNCOAT SATIN WHITE 200LT;R 12,800.00;
12521;;PT WEATHERSEAL 10X20X5MT;R 37.00;
12522;;PMB BC GERMAN GOLD 1LT;R 296.00;
12523;;LS AC SUPER GLOSS CLEAR 5LT;R 216.50;
12525;;LS QD EL/ASSEM AVOCADO GREEN 5;R 460.50;
12526;;LS QD EL/ASSEM DK/ADM/GREY 5LT;R 391.50;
12527;;PMB IND/LAC PROG A/STONE RFU 2;R 1,066.99;
12528;;NAA NATFURN MAHOGANY STAIN 200;R 9,954.50;
12529;;NAA NATFURN TOBACCO RAG ST 200;R 10,098.00;
1253;;PT BRICK BOLSTER     T2/1641;R 52.90;
12530;;SPADE HAND DIGGING WEBCO;R 32.90;
12535;;MG PATINA BLACK 1LT;R 90.50;
12536;;DEK METHANOL 1LT;R 0.00;
12537;;MEASURING BEAKER EMB. 250ML;R 40.50;
12538;;MEASURING BEAKER EMB. 500ML;R 58.50;
1254;;ZEL TUBE CUTTER 3-30MM EXT WHL;R 63.00;
12540;;SWISS CRAFT PATINA CHARCOAL 5L;R 241.50;
12542;;PINBOARD 3X1.2MT;R 1,150.00;
12543;;DEK TRADE FIELD MARKING BLUE 20LT;R 584.00;
12544;;DEK TRADE FIELD MARKING RED 20L;R 653.98;
12545;;LS A/THANE P O RED 1LT;R 182.50;
12546;;DEK KELWOOD 65 CLEAR FLATT 5LT;R 262.50;
12547;;LS AC PRIMER UMTSHEZI BEIGE 20;R 1,291.00;
12549;;NAA WALNUT PENETRATING 5LT;R 434.00;
12551;6001743000597;ALCOLIN WOODMATE MERANTI 300ML;R 106.00;
12554;;PMB W/B VACUME CREAM WASH 25LT;R 1,154.00;
12555;;DEK TRADE WASH WHITE HAZE 20LT;R 1,082.00;
12556;;DEK ACRYLIC MARITZ/STONE 20LT;R 759.00;
12557;;NAA BELLA BLACK MATCH STAIN 25;R 1,218.00;
1256;020066777883;RUSTO HI HEAT -  BBQ BLACK 340G;R 141.50;
12560;6001606261660;PL AEROLAK FLOURES. NEON PINK;R 80.00;
12561;;LS QD JUPIDEX KVERN RED 1LT;R 98.00;
12563;;W/B METSO GREEN MET/C INC DEP.;R 9,136.00;
12564;;D/B TECTANE 2030 WHITE 310ML;R 70.50;
12565;;D/B TECTANE 2030 BLACK 310ML;R 70.50;
1257;;RUSTO H/HEAT WHITE 340GR;R 123.00;
12571;;D/B HIGH TACK WHITE 290ML;R 110.00;
12573;;WOODCRAFT RFU NC EBONY MATT 1L;R 118.00;
12574;;W/B 65% SPRAYING WHITE 5LT;R 303.50;
12577;;LS HAMMERTONE BLACK 5LT;R 340.50;
12578;;LS 2K GC JAN RED 5LT;R 1,099.00;
12579;;LS NC P O RED 1LT;R 143.00;
12580;;LS MOF FURNCOAT RFU CLEAR 5LT;R 232.50;
12581;;THERMOMETER YELLOW;R 75.00;
12586;;DISC STEEL A36T 125/1/22;R 28.00;
12587;;T/C CORNER CLAMP QCK RELEASE;R 180.60;
12588;;T/C CLEANING BRUSHES 6PCE;R 48.20;
12589;6009600406810;T/C MIXER PAINT/LIQUID 100X600;R 110.00;
12590;;T/C SQUARE RECESS POWER BITT 2;R 4.40;
12591;;T/C QUICK CHANGE ADAPTOR 1/4;R 49.60;
12592;;T/C FLEXIBLE SHAFT HEX F/M 200;R 48.20;
12593;;T/C SCREWDRIVER SET 7PCE;R 69.00;
12594;;T/C WIRE CP BRUSH KNOTTED 100MM;R 155.50;
12595;;T/C ROTARY FLAP SANDER 40X20MM;R 45.50;
12596;;T/C ROTARY FLAP SANDER 50X20MM;R 50.50;
12597;;T/C ROTARY FLAP SANDER 60X40MM;R 68.30;
12599;;PROSTRUCT 617 G P EPOXY 4LT;R 464.50;
12600;;NAA KELWOOD DETROIT 5LT;R 279.50;
12601;6001743000658;ALCOLIN FLEX W/S MERANTI 300ML;R 53.00;
12603;6005721098491;RUW ORB/CLAMP S/S 115X280 P60;R 19.50;
12604;6005721098507;RUW ORB/CLAMP S/S 115X280 P120;R 19.50;
12605;;TROLLEY FOLD NOSE MARKSMAN;R 354.90;
12606;;LADDER 2STEP QUICK STEP MARKS;R 472.00;
12607;;LA A2C COUPLER INSERT MALE;R 36.50;
12609;;CAP INDUSTRIAL AIRLESS GUN COM;R 3,391.50;
1261;6005721098309;RUW SAND BELT 3PK 100X560X40GT;R 66.00;
12610;;PL UV ACRYLIC MATT 25LT;R 2,948.50;
12611;;GLUE BOTTLE NOZZLES ONLY;R 4.10;
12612;;LS HW RETARDER THINNERS 20LT;R 1,300.00;
12613;;CRAFT PAINT - COLOURS 125ML;R 20.00;
12614;;LADDER ALU 11.9 MARKSMAN;R 1,286.20;
12615;;DEK QD STAR GRASS GREEN H14 5L;R 426.00;
12616;;NAA BROWN MARCUS BURGER STN 1L;R 71.50;
12617;;LS QD MERCEDES WHITE 20LT;R 1,549.50;
12618;;PMB BC VENTILITE BRONZE 1LT;R 298.00;
12619;;WEBCO WEDGIE WDG001;R 1.90;
1262;6005721098316;RUW SAND BELT 3PK 100X560X60GT;R 63.50;
12620;;FEATHER DUSTER - 900MM 41036;R 65.50;
12621;;IN1 LACQUER THINNERS 5LT;R 94.80;
12622;;IN2 CLEANING THINNERS 5LT;R 73.40;
12623;;PHOSPHORIC ACID 1LT;R 59.60;
12624;;W/B PMB YAKOTA DARK STN 25LT;R 742.00;
12625;;PMB W/B VACUME YOK BURGANDY 25;R 885.00;
12629;;RUW COLD GALV DECK SCR 5X75MM;R 170.50;
1263;6005721098323;RUW SAND BELT 3PK 100X560X80GT;R 61.50;
12630;6005721000258;RUW FLAP DISC 115MM P120;R 46.50;
12631;6005721097975;RUW ORBITAL VELCRO 93X185 P60;R 37.50;
12632;6005721097982;RUW ORBITAL VELCRO 93X185 P80;R 37.50;
12633;6005721097999;RUW ORBITAL VELCRO 93X185 P120;R 37.50;
12637;;H/R FORGED 5LT;R 1,315.00;
12638;;TAR BRITE 10LT;R 380.20;
12639;6004709720003;SIKA RAINTITE RED KIT 5LT;R 172.50;
1264;;RUW SAND BELT 3PK 100X560X100G;R 61.50;
12640;;PMB BC VENTILITE GOLD 1LT;R 312.00;
12643;;PMB W/B DYE CONC. BLACK 5LT;R 431.50;
12645;;L/C CABLE TIE NATURAL 7.8X388;R 93.50;
12647;;W/B PMB 65 ENGLISH WALNUT 25LT;R 976.00;
