Stock Code;Bar Code;Stock Description;Retail Price Incl.;Count
11825;;PT HAMMER CLUB F/G 1KG;70.2;
11826;;HAMMER CLUB ACCENT 1.8KG F/G;145.9;
11827;;BRUSH - BANNISTER 91001;19.5;
11836;6.00572E+12;RUW 6X400M CON/LONG DRILLBIT;152.5;
11837;6.00572E+12;RUW 6MM GLASS DRILLBIT;67.5;
11838;;RUW 12M ARROW GLASS DRILLLBIT;34.6;
11840;;C/S W/L MATT BLACK 20LT;1021;
11841;6.00856E+12;DEK COL PTHALO GREEN XBPD 1LT;580.5;
11842;;SPRAYGUN S770 CUP GASKET;25.4;
11844;;MAK ORBITAL SANDER - BO3710;1425.5;
11846;;SPRAYGUN S770 FLUID NOZZLE;407.9;
11847;;SPRAYGUN S770 FLUID NEEDLE;187.8;
11848;;SPRAYGUN S770 NEEDLE PACKING;24.7;
11850;;SPRAYGUN S770 AIR VALVE;184.7;
11851;;SCRAPER - PROF COMB MARSHAL;29.6;
11852;;SCRAPER - SHAVEHOOK TRIANGULAR;35;
11853;;M/M AIR DUSTER GUN DG-10-1;72;
11857;6.00379E+12;BROOM - SOFT WOOD/HNDLE F13359;110.5;
11867;;MOULDING - PINE Z12;26;
11871;;MAK ANGLE GRINDER - 9557HNG;1147;
11872;;PT HACKSAW TUBULAR 300MM;29.5;
11883;;PT SPADE NO2 LASHER;144.1;
11884;;PT GARDEN TOOL HOLDER 5PCE MUL;37;
11885;;ZEL GLUE GUN 60W;82.1;
11893;;RACO TAP ADAPTOR RUBBER 55233C;48;
11895;;PT HAMMER CLAW 500GR;124.1;
11896;;WEBCO NON-ADJ PLUMB BOB 500GR;237.8;
11898;;PT LEVEL LINE STANLEY 75MM;15;
11899;;WEBCO TAPE - 10MT F/GLASS;64.8;
11910;6.00471E+12;SIKA SEALOFLEX PRO GREY 5LT;365;
11912;;ELECT HALOGEN 12V 50W DIACHRO;20.2;
11923;;KK BRASS NUMBERS 50MM;27.5;
11924;;MAT - DIRT TRAPPER BLACK 600X400MM;242;
11925;;SPRAYGUN MESH 200;91.45;
11934;;WOODOC 45 1LT;112.5;
11935;;WOODOC 45 5LT;448.5;
11937;;DEK TRADE L/S LT GREY 20LT;1349;
11942;;T/L FLOAT PLASTERING 280MM;24.7;
11944;;ZEL CHISEL WOOD MAR PROF 06MM;57;
11945;;DISC REINFORCED 350/3.2/25;82;
11946;6.00572E+12;RUW 11M METAL INDUST DRILLBIT;115.5;
11982;;WOODOC 25 MATT 5LT;718;
11983;;WOODOC 25 MATT 1LT;195.5;
11987;;BRUSH - RENOVATOR ELIPSE 140MM;117.85;
11992;6.00317E+11;H/R HAMMERED LIGHT BLUE 1LT;263.5;
11994;;STAFF - COCA-COLA 340ML;6.8;
11995;;STAFF - VALPRE SPRING WATER 50;6.2;
11996;;STAFF - APPLE/PEARTISER 340ML;9.3;
11997;;STAFF - POWERADE 500ML;8.8;
1200;;T/L TAPE MEASURE 7.5M ERGONOM;54.7;
12001;;WEBCO BRICK BOLSTER 75X175MM;95.9;
12002;6.00477E+12;BRUSH - ENSIGN ANGLED 38MM;41;
12003;6.00477E+12;BRUSH - ENSIGN ANGLED 50MM;55.5;
12007;;CLEARANCE STOCK;90;
1201;6.00106E+12;DX TRADE F/COTE DK SEA GREY 1L;137.6;
12030;;DEK TRADE L/S SEED PEARL 20LT;1349;
12031;;DEK TRADE L/S CABALLERO 20LT;1349;
12033;;SPRAYGUN S106 FLUID NEEDLE;187.8;
12040;;RUW 1.2M METAL INDUST DRILLBIT;15.9;
12045;;MAT - DIRT TRAPPER T/TINE 900X600MM;511;
12046;;PT SANDING BLOCK RUBBER 125X68;18;
12047;;T/L RACHET SPRING CLAMP 5INCH;18.2;
1205;;T/L SCRAPER 5IN1 DELUXE;18.2;
12050;;PT GLOVES F/LINED H/H 10143Y-M;11;
12059;;BASE ONLY - WALL/ALL PASTEL 20;1952;
12060;;KK BB150 CPNCD C/P NECK B/BOLT;36.5;
12063;;KK CASEMENT FASTENER & MORT/PL;100.7;
12064;;KK CASEMENT FASTENER WINDOW CF;109;
12068;;BASE ONLY - ACRYDEK PASTEL 20L;1135;
12069;;BASE ONLY - ACRYDEK PASTEL 5LT;287;
1207;;T/L MINI STAINLESS STEEL KNIFE;108;
12070;;BASE ONLY - ACRYDEK PASTEL 1LT;77.5;
12071;;BASE ONLY - ACRYDEK DEEP 20LT;978;
12073;;BASE ONLY - ACRYDEK DEEP 5LT;255;
12074;;BASE ONLY - ACRYDEK DEEP 1LT;68;
12075;;BASE ONLY - ACRYDEK TRANS 20LT;814;
12076;;BASE ONLY - ACRYDEK TRANS 5LT;230;
12077;;BASE ONLY - ACRYDEK TRANS 1LT;59.5;
12078;;BASE ONLY - S/GLOSS PASTEL 5LT;411;
12079;;BASE ONLY - S/GLOSS PASTEL 1LT;114;
1208;6.00106E+12;DX TRADE F/COTE C O GREEN 500M;19.9;
12080;;BASE ONLY - S/GLOSS DEEP 5LT;359;
12081;;BASE ONLY - S/GLOSS DEEP 1LT;104;
12082;;BASE ONLY - S/GLOSS TRANS 5LT;333.5;
12083;;BASE ONLY - S/GLOSS TRANS 1LT;99;
12084;;BASE ONLY - GLS PASTEL 20LT;1465;
12085;;BASE ONLY - GLS PASTEL 5LT;375;
12086;;BASE ONLY - GLS PASTEL 1LT;103;
12087;;BASE ONLY - GLS DEEP 20LT;1251;
12088;;BASE ONLY - GLS DEEP 5LT;337.5;
12089;;BASE ONLY - GLS DEEP 1LT;92;
1209;;ELECT 3 LEVER SW 50X100;47.3;
12090;;BASE ONLY - GLS TRANS 20LT;1146;
12091;;BASE ONLY - GLS TRANS 5LT;312;
12092;;BASE ONLY - GLS TRANS 1LT;87;
12093;;BASE ONLY - ULTRADEK PASTEL 20;1531;
12094;;BASE ONLY - ULTRADEK PASTEL 5L;397;
12095;;BASE ONLY - ULTRADEK PASTEL 1L;114;
12096;;BASE ONLY - ULTRADEK DEEP 20LT;1333;
12097;;BASE ONLY - ULTRADEK DEEP 5LT;386;
12098;;BASE ONLY - ULTRADEK DEEP 1LT;103;
12099;;BASE ONLY - ULTRADEK TRANS 20L;1236;
1210;20066133221;RUSTO -  REFLECTIVE 340GR;184;
12100;;BASE ONLY - ULTRADEK TRANS 5LT;363;
12101;;BASE ONLY - ULTRADEK TRANS 1LT;99;
12102;;BASE ONLY - EGGSHELL PASTEL 5L;456;
12103;;BASE ONLY - EGGSHELL PASTEL 1L;120;
12104;;BASE ONLY - EGGSHELL DEEP 5LT;381.9;
12105;;BASE ONLY - EGGSHELL DEEP 1LT;103.8;
12106;;BASE ONLY - EGGSHELL TRANS 5LT;351.2;
12107;;BASE ONLY - EGGSHELL TRANS 1LT;98.1;
12108;;BASE ONLY - S/MAGIC PASTEL 5LT;492;
12109;;BASE ONLY - S/MAGIC PASTEL 1LT;143;
12110;;BASE ONLY - S/MAGIC DEEP 5LT;439;
12111;;BASE ONLY - S/MAGIC DEEP 1LT;132;
12112;;BASE ONLY - S/MAGIC TRANS 5LT;414;
12113;;BASE ONLY - S/MAGIC TRANS 1LT;128;
12114;;BASE ONLY - LOW SHN PASTEL 20L;1290;
12115;;BASE ONLY - LOW SHN PASTEL 5LT;330;
12116;;BASE ONLY - LOW SHN DEEP 20LT;1076;
12117;;BASE ONLY - LOW SHN DEEP 5LT;277;
12118;;BASE ONLY - LOW SHN TRANS 20LT;972;
12119;;BASE ONLY - LOW SHN TRANS 5LT;252;
12120;;BASE ONLY - SUP/MATT PASTEL 20;1074;
12121;;BASE ONLY - SUP/MATT PASTEL 5L;277;
12122;;BASE ONLY - SUP/MATT DEEP 20LT;895;
12123;;BASE ONLY - SUP/MATT DEEP 5LT;223;
12124;;BASE ONLY - SUP/MATT TRANS 20L;790;
12125;;BASE ONLY - SUP/MATT TRANS 5LT;197;
12126;;I/T PLASTERFIX 310ML;50;
12127;;I/T PLASTERFIX 1.5KG;77.5;
12128;;I/T PLASTERFIX 4KG;155;
12129;;I/T DRYWALL SKIM 4KG;77.55;
1213;;TAP CONNECTOR 1/2 TO 3/4 EFEKT;13.4;
12130;;I/T DRYWALL SKIM 18KG;254.5;
12131;;I/T PLASTERSKIM 1.5KG;70.5;
12132;;I/T PLASTERSKIM 4KG;145;
12133;;I/T PLASTERSKIM 18KG;584;
12134;;I/T PLASTERSKIM 35KG;1030;
12137;;SUNLIGHT LIQUID 750ML;40;
1214;6.00572E+12;RUW SAND BELT 3PK 75X457X40GT;53.5;
12147;;MAK DRILL HP2050;2153.1;
12158;;MAK DRILL 3 DRAWER - 8281 RUTH;2922.6;
12195;;DEK QD REEDS GREEN 20LT;1190;
12196;;DEK QD REEDS GREY 20LT;1100;
1220;6.00572E+11;RUW 19M WOOD FLAT DRILLBIT;34;
1222;6.00572E+12;RUW SAND BELT 3PK 100X610X100G;78;
1223;;JM W/B DIPPING GREEN 25LT;522;
12254;;BASE ONLY - WALL/ALL PASTEL 5L;515;
12255;;BASE ONLY - WALL/ALL PASTEL 1L;137.5;
12256;;BASE ONLY - WALL/ALL DEEP 20LT;1733;
12257;;BASE ONLY - WALL/ALL DEEP 5LT;474.5;
12258;;BASE ONLY - WALL/ALL DEEP 1LT;129;
12259;;BASE ONLY - WALL/ALL TRANS 20L;1618.5;
12260;;BASE ONLY - WALL/ALL TRANS 5LT;444.5;
12261;;BASE ONLY - WALL/ALL TRANS 1LT;123.5;
12262;;BASE ONLY - WALL/ALL YELLOW 5L;558;
12264;;BASE ONLY - MICATEX PASTEL 20L;1252;
12265;;BASE ONLY - MICATEX PASTEL 5LT;359;
12266;;BASE ONLY - MICATEX DEEP 20LT;1185.5;
12267;;BASE ONLY - MICATEX DEEP 5LT;323.5;
12268;;BASE ONLY - MICATEX TRANS 20L;1111;
12269;;BASE ONLY - MICATEX TRANS 5LT;304.5;
1227;20066123802;RUSTO PLASTIC PRIMER - WHTE 340G;134.5;
12270;;BASE ONLY - D/VELVET PASTEL 20;1946.5;
12271;;BASE ONLY - D/VELVET PASTEL 5L;554;
12272;;BASE ONLY - D/VELVET PASTEL 1L;148.5;
12273;;BASE ONLY - D/VELVET DEEP 20LT;1727.5;
12274;;BASE ONLY - D/VELVET DEEP 5LT;495;
12275;;BASE ONLY - D/VELVET DEEP 1LT;136.5;
12277;;BASE ONLY - D/VELVET TRANS 5LT;464;
12278;;BASE ONLY - D/VELVET TRANS 1L;130.5;
12279;;BASE ONLY - D/VELVET YELLOW 5L;633.5;
1228;20066788186;RUSTO APPLIANCE  WHITE 340G;133.5;
12280;;BASE ONLY - D/VELVET YELLOW 1L;146;
12281;;BASE ONLY - CASHMERE PASTEL 20;1946.5;
12282;;BASE ONLY - CASHMERE PASTEL 5L;652;
12283;;BASE ONLY - CASHMERE PASTEL 1L;148.5;
12284;;BASE ONLY - CASHMERE DEEP 20LT;1727.5;
12285;;BASE ONLY - CASHMERE DEEP 5LT;495;
12286;;BASE ONLY - CASHMERE DEEP 1LT;137;
12287;;BASE ONLY - CASHMERE TRANS 20L;1613;
12288;;BASE ONLY - CASHMERE TRANS 5LT;464;
12289;;BASE ONLY - CASHMERE TRANS 1LT;130.5;
12290;;BASE ONLY - POLVIN PASTEL 20LT;1188;
12291;;BASE ONLY - POLVIN PASTEL 5LT;344.5;
12292;;BASE ONLY - POLVIN PASTEL 1LT;99;
12293;;BASE ONLY - POLVIN DEEP 20LT;1040;
12294;;BASE ONLY - POLVIN DEEP 5LT;304.5;
12295;;BASE ONLY - POLVIN DEEP 1LT;91;
12296;;BASE ONLY - POLVIN TRANS 20LT;976;
12297;;BASE ONLY - POLVIN TRANS 5LT;285.5;
12298;;BASE ONLY - POLVIN TRANS 1LT;87.5;
12299;;BASE ONLY - POLVIN YELLOW 5LT;389.5;
12301;;BASE ONLY - VELVAGLO PASTEL 5L;608;
12302;;BASE ONLY - VELVAGLO PASTEL 2L;277.5;
12303;;BASE ONLY - VELVAGLO PASTEL 1L;155.5;
12304;;BASE ONLY - VELVAGLO DEEP 5LT;540.5;
12305;;BASE ONLY - VELVAGLO DEEP 2LT;250.5;
12306;;BASE ONLY - VELVAGLO DEEP 1LT;142;
12307;;BASE ONLY - VELVAGLO TRANS 5LT;510;
12308;;BASE ONLY - VELVAGLO TRANS 2LT;238.5;
12309;;BASE ONLY - VELVAGLO TRANS 1LT;136;
12312;;BASE ONLY - PL GLOSS PASTEL 20;395;
12313;;BASE ONLY - PL GLOSS PASTEL 5L;450;
12314;;BASE ONLY - PL GLOSS PASTEL 1L;141;
12315;;BASE ONLY - PL GLOSS DEEP 20LT;1568;
12316;;BASE ONLY - PL GLOSS DEEP 5LT;399.5;
12317;;BASE ONLY - PL GLOSS DEEP 1LT;129.5;
12319;;BASE ONLY - PL GLOSS TRANS 5LT;379;
12320;;BASE ONLY - PL GLOSS TRANS 1LT;125;
12321;;BASE ONLY - PL GLOSS YELLOW 5L;546.2;
12322;;BASE ONLY - PL GLOSS YELLOW 1L;154.1;
12330;;H/R GALVANISHED PRIMER 5LT;432;
12332;20066222161;RUSTO GLOW IN THE DARK 283G;299.5;
12333;5.01187E+12;H/R SPECIAL METAL PRIMER 500ML;168.5;
12334;5.01187E+12;H/R SPECIAL METAL PRIMER 250ML;94.5;
12346;;PT UTILITY KNIFE RAZOR;48;
12349;;ZEL BOLT CUTTER 760M TUB HANDL;702;
12350;;T/L TAPE MEASURE 3MT ERGONOMIC;23.7;
12351;;C/S REGENCY PEN. STAIN 20LT;711.4;
12352;6.00379E+12;BRUSH - EVERYMAN 12MM F0201;15.5;
12353;6.00379E+12;BRUSH - EVERYMAN 19MM F0202;21.5;
12354;6.00379E+12;BRUSH - EVERYMAN 25MM F0203;28.5;
12355;6.00379E+12;BRUSH - EVERYMAN 38MM F0204;37.5;
12356;6.00379E+12;BRUSH - EVERYMAN 50MM F0205;51.5;
12357;6.00379E+12;BRUSH - EVERYMAN 75MM F0207;86.5;
12358;6.00379E+12;BRUSH - EVERYMAN 100MM F0208;126;
12359;;BLACK PLASTIC - 50MIC STD;130;
12362;;T/L TOOL KIT 7PCE;91.2;
12365;6.00161E+12;PL POLYCELL INT POLYFILLA 12KG;253;
12382;;ELECT HALOPAR 240V 50W DIACHRO;27.1;
12386;;HOSE REELS 30MT - WW;545.5;
12391;;UMBRELLA SPIKES USGL;64;
12394;8.00808E+12;RUW PROF PZ BIT 2X25;9;
12395;8.00808E+12;RUW PROF PH BIT 2X25;9.1;
12396;8.00808E+12;RUW PROF SLOTTED BIT 6X25;13;
12397;8.00808E+12;RUW PROF MAGNETIC BIT HOLDER;25.4;
12398;6.00572E+12;RUW DIAMOND BLADE STD 115MM;94.5;
12399;;WEBCO DIA SAW BLADE 115MM SEGM;38.1;
12400;;WEBCO DIA SAW BLADE 230MM SEGM;156.7;
12401;;RUW 1 B 6-22MM SET;344.8;
12402;;H/R SMOOTH YELLOW 1LT;220.5;
12403;;SPRAYGUN AG SUD/FEED 14001;359.5;
12410;;HT RETARDER THINNERS 200LT;4730;
12412;;SPRAYON SIGNAL RED 250ML;35.9;
12413;;SPRAYON BLACK GLOSS 250ML;35.9;
12414;;SPRAYON BLUE MIDNIGHT 250ML;35.9;
12415;;MTS SPRAYON B/FILLA/HARD 250ML;82;
12419;;T/L FLOOR PROTECT PAD SET 117P;7.2;
12420;;T/L FLOOR PROTECT PAD SET 133P;7.2;
12421;;T/L KNIFE SHARPENER;99;
12422;;T/L TRADESMAN KNIFE 2 IN 1;163;
12423;;PT HOSE REEL ADULUS 29340;230.3;
12470;;BASE ONLY - G.L.M. PASTEL 1LT;103;
12471;;BASE ONLY - G.L.M. PASTEL 5LT;375;
12476;;WEBCO TROWEL NOTCHED 280X115;58.4;
12477;;WEBCO TROWEL NOTCHED 280X120;75;
12478;;D/B SILICONE BRONZE 260ML;38;
12480;;MTS ELEC ADAPTOR 2X16A L;21.9;
12482;6.00379E+12;LAMBSWOOL REFILL 160MM (A) F5303;25;
12483;6.00379E+12;LAMBSWOOL ROLLER 160MM (A) F5302;37.5;
12492;;STAPLES 6MM L/D STAN;29.7;
12493;;T/L STAPLE GUN H/DUTY;162.35;
12494;;ELECT ENERGY SAVING LAMP PL9W;19.9;
12496;;T/L COMBINATION SQUARE 300MM;100.3;
12497;;T/L HOBBY KNIFE SET 15PC;110;
12500;;IN1 LACQUER THINNERS 1LT;0;
12501;;IN2 CLEANING THINNERS 1LT;0;
12502;;IN2 CLEANING THINNERS 200LT;1659.9;
12503;;IN2 CLEANING THINNERS 25LT;287.3;
12504;;IN1 LACQUER THINNERS 200LT;2515.3;
12505;;IN1 LACQUER THINNERS 25LT;394.2;
12506;;MG PATINA FG YELLOW 5LT;337.5;
12508;;MG BRC PINE 25LT;1958;
12509;;DEK TRADE L/S SKIPPERS GREY 20;1349;
12510;;LS QD JUPIDEX JD GREEN 1LT;92;
12511;;LS QD JUPIDEX MIM/YELLOW 1LT;76.5;
12512;;LS 2K LMT RAL3005 5LT;1427.5;
12513;;LS 2K LMT RAL6009 5LT;962;
12514;6.0046E+12;DURAM NS1 RUSTBUSTER 500ML;137.5;
12515;6.0046E+12;DURAM NUGLO HISTORICAL GREEN 1LT;129;
12516;;NAA TRAD DARK MAHOGANY 5LT;249;
12517;;NAA TRAD MAHOGANY 5LT;226;
12519;;LS FURNCOAT SATIN WHITE 200LT;12800;
12521;;PT WEATHERSEAL 10X20X5MT;37;
12522;;PMB BC GERMAN GOLD 1LT;296;
12523;;LS AC SUPER GLOSS CLEAR 5LT;216.5;
12525;;LS QD EL/ASSEM AVOCADO GREEN 5;460.5;
12526;;LS QD EL/ASSEM DK/ADM/GREY 5LT;391.5;
12527;;PMB IND/LAC PROG A/STONE RFU 2;1066.99;
12528;;NAA NATFURN MAHOGANY STAIN 200;9954.5;
12529;;NAA NATFURN TOBACCO RAG ST 200;10098;
1253;;PT BRICK BOLSTER     T2/1641;52.9;
12530;;SPADE HAND DIGGING WEBCO;32.9;
12535;;MG PATINA BLACK 1LT;101;
12536;;DEK METHANOL 1LT;0;
12537;;MEASURING BEAKER EMB. 250ML;46;
12538;;MEASURING BEAKER EMB. 500ML;58.5;
1254;;ZEL TUBE CUTTER 3-30MM EXT WHL;63;
12540;;SWISS CRAFT PATINA CHARCOAL 5L;241.5;
12542;;PINBOARD 3X1.2MT;1150;
12543;;DEK TRADE FIELD MARKING BLUE 20LT;584;
12544;;DEK TRADE FIELD MARKING RED 20L;653.98;
12545;;LS A/THANE P O RED 1LT;182.5;
12546;;DEK KELWOOD 65 CLEAR FLATT 5LT;262.5;
12547;;LS AC PRIMER UMTSHEZI BEIGE 20;1291;
12549;;NAA WALNUT PENETRATING 5LT;434;
12551;6.00174E+12;ALCOLIN WOODMATE MERANTI 300ML;106;
12554;;PMB W/B VACUME CREAM WASH 25LT;1154;
12555;;DEK TRADE WASH WHITE HAZE 20LT;1082;
12556;;DEK ACRYLIC MARITZ/STONE 20LT;759;
12557;;NAA BELLA BLACK MATCH STAIN 25;1218;
1256;20066777883;RUSTO HI HEAT -  BBQ BLACK 340G;141.5;
12560;6.00161E+12;PL AEROLAK FLOURES. NEON PINK;86.5;
12561;;LS QD JUPIDEX KVERN RED 1LT;98;
12563;;W/B METSO GREEN MET/C INC DEP.;9136;
12564;;D/B TECTANE 2030 WHITE 310ML;70.5;
12565;;D/B TECTANE 2030 BLACK 310ML;70.5;
12568;;WOODOC 55 RUSSETT 5LT;675;
1257;;RUSTO H/HEAT WHITE 340GR;123;
12571;;D/B HIGH TACK WHITE 290ML;110;
12573;;WOODCRAFT RFU NC EBONY MATT 1L;118;
12574;;W/B 65% SPRAYING WHITE 5LT;303.5;
12577;;LS HAMMERTONE BLACK 5LT;340.5;
12578;;LS 2K GC JAN RED 5LT;1099;
12579;;LS NC P O RED 1LT;143;
12580;;LS MOF FURNCOAT RFU CLEAR 5LT;232.5;
12581;;THERMOMETER YELLOW;75;
12586;;DISC STEEL A36T 125/1/22;25;
12587;;T/C CORNER CLAMP QCK RELEASE;180.6;
12588;;T/C CLEANING BRUSHES 6PCE;74;
12589;6.0096E+12;T/C MIXER PAINT/LIQUID 100X600;110;
12590;;T/C SQUARE RECESS POWER BITT 2;4.4;
12591;;T/C QUICK CHANGE ADAPTOR 1/4;49.6;
12592;;T/C FLEXIBLE SHAFT HEX F/M 200;93;
12593;;T/C SCREWDRIVER SET 7PCE;69;
12594;;T/C WIRE CP BRUSH KNOTTED 100MM;155.5;
12595;;T/C ROTARY FLAP SANDER 40X20MM;45.5;
12596;;T/C ROTARY FLAP SANDER 50X20MM;50.5;
12597;;T/C ROTARY FLAP SANDER 60X40MM;68.3;
12599;;PROSTRUCT 617 G P EPOXY 4LT;464.5;
12600;;NAA KELWOOD DETROIT 5LT;279.5;
12601;6.00174E+12;ALCOLIN FLEX W/S MERANTI 300ML;53;
12603;6.00572E+12;RUW ORB/CLAMP S/S 115X280 P60;19.5;
12604;6.00572E+12;RUW ORB/CLAMP S/S 115X280 P120;19.5;
12605;;TROLLEY FOLD NOSE MARKSMAN;354.9;
12606;;LADDER 2STEP QUICK STEP MARKS;472;
12607;;LA A2C COUPLER INSERT MALE;36.5;
12609;;CAP INDUSTRIAL AIRLESS GUN COM;3391.5;
1261;6.00572E+12;RUW SAND BELT 3PK 100X560X40GT;66;
12610;;PL UV ACRYLIC MATT 25LT;2948.5;
12611;;GLUE BOTTLE NOZZLES ONLY;4.1;
12612;;LS HW RETARDER THINNERS 20LT;1300;
12613;;CRAFT PAINT - COLOURS 125ML;20;
12614;;LADDER ALU 11.9 MARKSMAN;1286.2;
12615;;DEK QD STAR GRASS GREEN H14 5L;426;
12616;;NAA BROWN MARCUS BURGER STN 1L;71.5;
12617;;LS QD MERCEDES WHITE 20LT;1549.5;
12618;;PMB BC VENTILITE BRONZE 1LT;298;
12619;;WEBCO WEDGIE WDG001;1.9;
1262;6.00572E+12;RUW SAND BELT 3PK 100X560X60GT;63.5;
12620;;FEATHER DUSTER - 900MM 41036;65.5;
12621;;IN1 LACQUER THINNERS 5LT;94.8;
12622;;IN2 CLEANING THINNERS 5LT;73.4;
12623;;PHOSPHORIC ACID 1LT;59.6;
12624;;W/B PMB YAKOTA DARK STN 25LT;742;
12625;;PMB W/B VACUME YOK BURGANDY 25;885;
12629;;RUW COLD GALV DECK SCR 5X75MM;170.5;
1263;6.00572E+12;RUW SAND BELT 3PK 100X560X80GT;76.5;
12630;6.00572E+12;RUW FLAP DISC 115MM P120;46.5;
12631;6.00572E+12;RUW ORBITAL VELCRO 93X185 P60;37.5;
12632;6.00572E+12;RUW ORBITAL VELCRO 93X185 P80;37.5;
12633;6.00572E+12;RUW ORBITAL VELCRO 93X185 P120;37.5;
12637;;H/R FORGED 5LT;1315;
12638;;TAR BRITE 10LT;380.2;
12639;6.00471E+12;SIKA RAINTITE RED KIT 5LT;172.5;
1264;;RUW SAND BELT 3PK 100X560X100G;61.5;
12640;;PMB BC VENTILITE GOLD 1LT;312;
12643;;PMB W/B DYE CONC. BLACK 5LT;431.5;
12645;;L/C CABLE TIE NATURAL 7.8X388;93.5;
12647;;W/B PMB 65 ENGLISH WALNUT 25LT;976;
12648;;PMB IND/LAC GLOSS BLACK RFU 20;1070;
12649;;LS QD GERMAN RAL7037 20LT;1162;
1265;6.00572E+12;RUW SAND BELT 3PK 100X610X40GT;62.5;
12651;;DEK FUNGICIDE SOLUTION 1KG;225;
12652;;LS FURNCOAT SATIN WHITE 20LT;1374.5;
12653;;LS QD JUPIDEX S/GREY 5LT;314;
12654;;LS QD JUPIDEX S/GREY 1LT;75;
12655;;LS NATFURN TOBACCO STAIN 100LT;5761;
12656;;NAA APEX CHERRY STAIN 5LT;343;
12657;;T/L STAPLES NO4 8MM;27.3;
12658;;T/L BRAD NAILS NO8 14MM;18.2;
12659;;T/L PIN NAILS NO9;18.1;
1266;6.00572E+12;RUW SAND BELT 3PK 100X610X80GT;78;
12661;;DEK INTERPAK BLUE GLOSS 5LT;669.5;
12662;6.00379E+12;SPONGE SAND BLOCK FINE ACADEMY F7440;13;
12663;6.00379E+12;SPONGE SAND BLOCK MED. ACADEMY F7441;13;
12664;6.00379E+12;SPONGE SAND BLOCK COARSE ACADEMY F7442;13;
12665;;ZEL RULE S/STEEL 150MM;9.6;
12667;;LADDER 10STEP LAS 10HD MARKSMA;2006.2;
12668;;LS AC MATT DUSK OF DAY 5LT;533.5;
12671;;LS QD JUPIDEX SPRAY/GREEN 1LT;112;
12672;;LS QD JUPIDEX SPRAY/GREEN 5LT;469.5;
12673;;LS QD JUPIDEX BAILER ORANGE 1L;104.5;
12674;;LS QD JUPIDEX BAILER GREEN 1LT;104.5;
12675;;LS QD CATO SABS G29 20LT;1447;
12676;;W/B 65% CLEAR FLATT 5LT;258;
12677;;LS A/THANE PASTEL 500ML;104.5;
12678;;LS 2K FOTON TYN RED 5LT;1357;
12679;;LS 2K TRIPLE A FORD BLUE 5LT;815;
1268;6.00572E+12;RUW SAND BELT 3PK 100X610X60GT;62.5;
12681;;DEK TRADE L/S MARITZ/STONE 20L;1349;
12683;;D/B SILICONE NO WHITE 300ML;57.5;
12684;;D/B ALL ROUND SEAL CLEAR 280ML;75.5;
12685;;LS 2K MATT CLEAR 1LT;270.5;
12686;;LS QD FORD GREY 1LT;95.5;
12687;;LS QD FORD GREY 5LT;360;
12688;;M/M H827 NOZZLE KIT 1.7MM;120;
12689;;CLASSIC TOUCH LIGHT LED B/O AS;16.4;
12690;;PMB CC UV SATIN MATT VACUME 25;2950;
12691;;PLASTIC BOTTLE 1LT CATALYST;7.5;
12692;;WOODOC 50 MATT 5LT;772.5;
12694;;LADDER WONDER MARKSMAN;1075.8;
12695;;NAA NATFURN RAG S/BLK STAIN 5L;410;
12696;;NTOMBI BASKET BROWN M/STAIN 20;653.4;
12697;;LS AC ULTIMA SILK CLEAR 200LT;6126;
12698;;COLANYL BROWN AS KG;0;
1270;;CAN - WHITE STEEL PACK 5LT;29.5;
12700;;PMB W/B VACUME SOLID NATURAL 2;455;
12701;;PMB W/B VACUME SOLID BIRCH 25L;660;
12702;;D/B SILICONE GREY 260ML;38;
12703;;D/B SILICONE BLACK 260ML;38;
12704;;LS QD ABERFOYLE BLUE 5LT;329;
12705;;LS JUPIDEX AERO KV RED 300ML;80.5;
12706;;LS JUPIDEX AERO KV GREEN 300ML;80.5;
12707;;W/B 65% CLEAR FLATT 25LT;1283;
12708;;LS GOLD POWDER 500GR;407.3;
12709;;SWISS CRAFT NAT/TOAST STAIN 20;737;
12710;;W/B 65% SPRAYING WHITE 1LT;72;
12711;;NAA APEX CHERRY STAIN 1LT;77.5;
12714;;CAP LOCKING WIRES;5.7;
12715;;DO NOT USE;1158;
12716;;LS AC SHEEN PASTEL 500ML;62;
12717;6.00174E+12;ALCOLIN TILE GROUT D/GREY 1KG;36.5;
12718;6.00174E+12;ALCOLIN TILE GROUT D/GREY 5KG;108;
12720;6.00136E+12;ALCOLIN SILICONE TOOL PROF.;27.5;
12721;;LS QD KANPER CHASSIS GREY 20LT;1284;
12722;;LS NATFURN NC ANISEED 20LT;1196;
12723;;JM ORE STAIN 20LT;1264;
12724;;NAA GVK SPIRIT STAIN NO1 5LT;523;
12725;;NAA GVK SPIRIT STAIN NO1 20LT;1996;
12726;;NAA GVK SPIRIT STAIN NO2 5LT;571.5;
12727;;NAA GVK SPIRIT STAIN NO3 5LT;571.5;
12728;;LADDER ALU DMS900 MARKSMAN;4900;
12733;;PMB NC PROG. BURGANDY 20LT;1715;
12736;;M/M DISC GOLD GRIP P550 BOX;327;
12737;;LS QD REID ACTROS GREY 20LT;1221.5;
12739;;D/B TECTANE SILICONE SPRAY 400;47.5;
12740;;PMB IND/LAC SATIN BLACK RFU 20;1233;
12741;;DEK TRADE AZALEA REED GREEN 20;449.5;
